UID,Paper Title,Author Names,Abstract,reviewer,Correct paper?,Paper checklist ok?,Paper link,Video checklist ok?,Video link,Captions checklist ok?,Captions link,Poster checklist ok?,Poster link,Thumbnail checklist ok?,Thumbnail link,Optional Funfacts?,Funfacts link,All ok?,comments,channel_url,slack_channel
489,Hookpad Aria: A Copilot for Songwriters,Chris Donahue (CMU)*; Shih-Lun Wu (Carnegie Mellon University); Yewon Kim (KAIST); Dave Carlton (Hooktheory); Ryan Miyakawa (Hooktheory); John Thickstun (University of Washington),"We present Hookpad Aria, a generative AI system designed to assist musicians in writing Western pop songs. Our system is seamlessly integrated into Hookpad, a web-based editor designed for the composition of lead sheets - symbolic music scores that describe melody and harmony. Hookpad Aria has numerous generation capabilities designed to assist users in non-sequential composition workflows, including: (1) generating left-to-right continuations of existing material, (2) filling in missing spans in the middle of existing material, and (3) generating harmony from melody and vice versa. Hookpad Aria is also a scalable data flywheel for music co-creation—since its release in March 2024, Aria has generated 318k suggestions for 3k users who have accepted 74k into their songs.",CN,1,1,https://drive.google.com/file/d/1U7O9BMdK3RSznEAn9qCrp3RjW93GynGB/view,1,https://drive.google.com/file/d/1999UU9h6yiTv5VKlz281Syl73j1zZsK_/view,1,https://drive.google.com/file/d/1z0fVeAudNzE-KUkLMjQ3EM45aQJGLgma/view,1,https://drive.google.com/file/d/177BlzC5EaogFxSaOpM3ZkwhnCsPEVLB9/view,1.0,https://drive.google.com/file/d/1dSbZ-essFc7jvSl-OwmzfWKXp9J4dDaX/view,0,,1,,https://ismir2024.slack.com/archives/C0800NDALPM,lbd-489-hookpad-aria-a
490,Musical Source Separation of Brazilian Percussion,Richa Namballa (New York University)*; Giovana V Morais (New York University); Magdalena Fuentes (New York University),"Musical source separation (MSS) has recently seen a big breakthrough in separating instruments from a mixture in the context of Western music, but research on non-Western instruments is still limited due to a lack of data. In this demo, we use an existing dataset of Brazilian samba percussion to create artificial mixtures for training a U-Net model to separate the surdo drum, a traditional instrument in samba. Despite limited training data, the model effectively isolates the surdo, given the drum's repetitive patterns and its characteristic low-pitched timbre. These results suggest that MSS systems can be successfully harnessed to work in more culturally-inclusive scenarios without the need of collecting extensive amounts of data.",CW,1,1,https://drive.google.com/file/d/1Rzp6aBpGhnIOC2PbkBqAaJ0jsMQTe6-V/view?usp=drive_link,1,https://drive.google.com/file/d/1NCccreEwDCs4CHAJWfwr7j1r41UXQWeG/view?usp=drive_link,1,https://drive.google.com/file/d/11Zf_1KvBG3JLbP9rACJ2KdGXZgVMmAox/view?usp=drive_link,1,https://drive.google.com/file/d/1pmN1K2q_u-HjBsHp1p496N51LtQ7aC7q/view?usp=drive_link,1.0,https://drive.google.com/file/d/1MU-bHkPlDln1Js29J4RHfTuKH0hxMrAZ/view?usp=drive_link,0,,1,,https://ismir2024.slack.com/archives/C0800R0EJD8,lbd-490-musical-source-separation
491,Collecting & Managing the Metadata on the Data of ISMIR,Ashley Luna (Smith College); Diana Diaz (Smith College); Charis Cochran (Drexel University); Andrew Wiggins (Drexel University); Katherine M. Kinnaird (Smith College)*,"Much of the research in Music Information Retrieval (MIR) relies on data: collections of audio recordings, musical scores, meta-information about music, human opinions, and more. The International Society for MIR (ISMIR) Conference offers a glimpse into the data being used in MIR research and thus what is (and is not) studied by the field. Unlike past ISMIR conference proceedings with consistent metadata on each paper, there does not exist a comprehensive repository with detailed metadata on the datasets used in ISMIR papers. We propose a collection tool for community-sourcing the meta information about the data of ISMIR as well as a procedure for processing and cleaning that collected data. We view this as a necessary first step towards being able to quantify the influence of certain datasets across MIR as well as address questions of data diversity and generalizability of MIR work.",CW,1,1,https://drive.google.com/file/d/1aunNbJ-A4ZYRnn3m4VDIBW5EWKbOui83/view?usp=drive_link,1,https://drive.google.com/file/d/1sYkke96_uJUUwdb7k-81kzaFB9d-AwrI/view?usp=drive_link,1,https://drive.google.com/file/d/19aHrIBqW7BKAFQSNlMP7DrZ_FKjOX5_d/view?usp=drive_link,1,https://drive.google.com/file/d/15eZCBxyBu-wAGsG_w0D3-ebUuAFZdjxS/view?usp=drive_link,1.0,https://drive.google.com/file/d/1H7GXbKnM_W5ZUGyM7c6eVtw3-XWe6J_n/view?usp=drive_link,0,,1,Author reached ... will send by Monday...; fixed,https://ismir2024.slack.com/archives/C080DFRL6TT,lbd-491-collecting-managing-the
492,ARTIFICIAL ACOUSTIC PIANO RESONANCE WITH A SOUNDBOARD-MOUNTED SHAKER,William A Thompson (University of Southern Mississippi)*; Austin A Franklin (Louisiana State University),"This project demonstrates a method for artificially manipulating acoustic piano resonance through real-time sound filtering and reproduction using a soundboard-mounted shaker. Various filters are applied to shape the harmonic and timbral characteristics of the instrument, which are then reproduced through vibrations in the soundboard. The acoustic and filtered sounds are played simultaneously, allowing listeners to perceive how different filters color the natural resonance of the piano. This investigation focuses on how specific filters alter the tonal quality of the instrument and explores their potential for creative sound manipulation within acoustic contexts.",CW,1,1,https://drive.google.com/file/d/1zd0d85K7LZXPh92444z4jruiLzi5yO3T/view?usp=drive_link,1,https://drive.google.com/file/d/1tjiLt3D3vsuocMLbvooE-2Hq1FaeLe1p/view?usp=drive_link,0,,1,https://drive.google.com/file/d/13MwBSaizaLoZCreaq05WNrGtU9r2w9Wh/view?usp=drive_link,1.0,https://drive.google.com/file/d/1MXI_JnJJwRgdEk8QlOMfe3w5kcAQ1OzN/view?usp=drive_link,0,,1,no speech,https://ismir2024.slack.com/archives/C07VC01JTEH,lbd-492-artificial-acoustic-piano
493,AN EXPLORATION OF MUSIC STRUCTURE SEGMENTATION USING EEG DATA AND MSAF ALGORITHMS,Neha Rajagopalan (Stanford University)*; Blair Kaneshiro (Stanford University),"Inter-subject correlation (ISC) of electroencephalographic
(EEG) responses to natural stimuli is thought to index at-
tention, engagement, and salient stimulus events. We in-
vestigate correspondences between EEG ISC and com-
putationally derived music structure segmentation bound-
aries. Using a publicly available EEG dataset, we com-
puted time-resolved ISC of spatially optimized responses
to a full-length Bollywood song. We also used the MSAF
toolbox to compute structural segmentation boundaries
from the stimulus audio. Preliminary results reveal that dif-
ferent segmentation algorithms produce different boundary
timestamps and that some but not all segmentation bound-
aries align with ISC peaks. These findings encourage fur-
ther research aimed toward advancing music neuroscience
and multimodal approaches to music structure analysis",CW,1,1,https://drive.google.com/file/d/1llC7I49UWrA3JQnznqgbl064ORKMi9fX/view?usp=drive_link,1,https://drive.google.com/file/d/18fxMJXopRF7ARl-HY9Du9o_awZSoPXGt/view?usp=drive_link,1,https://drive.google.com/file/d/1T85z1qOF8V5_DnZOZzSnZrxh3zGT4d4U/view?usp=drive_link,1,https://drive.google.com/file/d/10yJC7IDI7-3qk09y82nvc0IHgQ07kt8o/view?usp=drive_link,1.0,https://drive.google.com/file/d/1pQCKN61Iu_Ad0f1RmGxoLQTmGKGo8uUk/view?usp=drive_link,0,,1,,https://ismir2024.slack.com/archives/C07VC01N9JR,lbd-493-an-exploration-of
494,Audio Data Defenses: Protecting Music and Speech Data from Targeted Attacks,Julia Barnett (Northwestern University)*; William Agnew (Carnegie Mellon University); Robin Netzorg (UC Berkeley); Patrick O'Reilly (Northwestern University); Ezra Awumey (Carnegie Mellon University); Chris Donahue (Carnegie Mellon University); Sauvik Das (Carnegie Mellon University),"Use of data in AI systems without consent or in violation of copyright agreements has become a pressing concern as AI systems have become increasingly capable and commercialized. In the audio domain, these concerns extend to music styles, voice prints, and lyrics being replicated and extended, causing economic, security, and representation harms. In this paper we present initial work on protecting audio from unauthorized AI inference, including voice cloning and music extension. We utilize encoder-based attacks to add noise to audio to distort the encoded latent while minimally changing the original audio. We conduct small-scale experiments showing the effectiveness of our protection, and discuss next steps needed to develop a defense that is both effective and acceptable to audio workers. We present our results at tinyurl.com/audio-protection.",CW,1,1,https://drive.google.com/file/d/1X2nEZW8kMfymVLhqeuuyoj-XttQ4nGX0/view?usp=drive_link,1,https://drive.google.com/file/d/1gOlpLG22nvjClQGbWZyFq995c0AjxymO/view?usp=drive_link,1,https://drive.google.com/file/d/1-Kl-3zCqysYa7l512ZUzI02VbM5N7sX6/view?usp=drive_link,1,https://drive.google.com/file/d/1D4hLx_aTwlBE7pnULiyJswd9kQxsSfgL/view?usp=drive_link,1.0,https://drive.google.com/file/d/1VBrBWrGf0Y_mfv1NF_ajbdygf_mhWHJw/view?usp=drive_link,0,,1,,https://ismir2024.slack.com/archives/C080PK3BQL8,lbd-494-audio-data-defenses
495,Interval Mover’s Distance: Melodic Stylistic Analysis Using Theoretical Frameworks,Valeri Sazonov (University of Alabama)*,"Quantifying similarity of melodic features has been a chal-
lenge not only in Music Information Retrieval (MIR), but
music theory in general. Despite this, music theoretical
models are often underutilized in music informatics. Mu-
sic theory informed models can provide certain advan-
tages over pure machine learning models, such as resource-
efficiency and interpretability. This paper proposes the ap-
plication of Earth Mover’s Distance onto a novel represen-
tation of the interval content of a song based on the cir-
cle of fifths, dubbing the resulting distance metric Inter-
val Mover’s Distance. Interval Mover’s Distance may be
applied to various MIR tasks concerning stylistic similar-
ity, such as music recommendation algorithms, and par-
ticularly, novel machine learning tasks such as manifold
learning. Uniform Manifold Approximation and Projec-
tion (UMAP) is then used to demonstrate this metric in
manifold learning resulting in a large corpus of music rep-
resented on a ""music map"" by melodic content. This mu-
sic map, dubbed ""Every Interval at Once"", visualizes
and sonifies the spectrum of data available, thus blurring
the lines between music data visualization and data-driven
sound art.In addition, the MIDI dataset collected for this project,
spanning 23,059 songs across 75 unique genres, is released
for public use.",CW,1,1,https://drive.google.com/file/d/1P69DGziJlGmpOgWGF6c-PBcMBZTQ7h-G/view?usp=drive_link,1,https://drive.google.com/file/d/1cb-As6_pVMicgKaChL8bWsUD6gUdZ-Gv/view?usp=drive_link,1,https://drive.google.com/file/d/1Vn9lcazpIyHmwaLrQw0LN98-jOt7t-f1/view?usp=drive_link,0,https://drive.google.com/file/d/1eDJmTZgRkBEq2Jwzs5owUMWlju0Mn8eb/view?usp=drive_link,1.0,https://drive.google.com/file/d/1rxbs8ipunHDzkMCBUgwwnRipg0MiJp4v/view?usp=drive_link,1,https://drive.google.com/file/d/1-gLX6jr16m176qzzZXlUhOIiNC67R7RI/view?usp=drive_link,1,poster is landscape....but the presenter is virtual... so no problem,https://ismir2024.slack.com/archives/C080DFSCDQR,lbd-495-interval-mover-s
496,Towards Robust Transcription: Exploring Noise Injection Strategies for Training Data Augmentation,Yonghyun Kim (Georgia Institute of Technology)*; Alexander Lerch (Georgia Institute of Technology),"Recent advancements in Automatic Piano Transcription (APT) have significantly improved system performance, but the impact of noisy environments on the system performance remains largely unexplored. This study investigates the impact of white noise at various Signal-to-Noise Ratio (SNR) levels on state-of-the-art APT models and evaluates the performance of the Onsets and Frames model when trained on noise-augmented data. We hope this research provides valuable insights as preliminary work toward developing transcription models that maintain consistent performance across a range of acoustic conditions.",CW,1,1,https://drive.google.com/file/d/1aSexYfacd5b-f5wHzqRdgK9brbb1zglx/view?usp=drive_link,1,https://drive.google.com/file/d/1WsCfHqi4TkTj1Zjv-gJU3R61MbrLZQo-/view?usp=drive_link,1,https://drive.google.com/file/d/1RC6eJQgNE9nnn9NsuXQQJLNWsjfFAnbj/view?usp=drive_link,1,https://drive.google.com/file/d/17f_nH6HkSKCRJA70PyJ2B7-R9juCQXvK/view?usp=drive_link,1.0,https://drive.google.com/file/d/1_wgbgPzozI6HG16lvrmoDyZpq5JaBWn_/view?usp=drive_link,0,,1,,https://ismir2024.slack.com/archives/C0800R1G84S,lbd-496-towards-robust-transcription
497,"HARP 2.0: Expanding Hosted, Asynchronous, Remote Processing for Deep Learning in the DAW",Christodoulos Benetatos (University of Rochester); Frank Cwitkowitz (University of Rochester); Nathan Pruyne (Northwestern University); Hugo Flores García (Northwestern University); Patrick O'Reilly (Northwestern University)*; Zhiyao Duan (Unversity of Rochester); Bryan Pardo (Northwestern University),"HARP 2.0 brings deep learning models to digital audio workstation (DAW) software through hosted, asynchronous, remote processing, allowing users to route audio from a plug-in interface through any compatible Gradio endpoint to perform arbitrary transformations. HARP renders endpoint-defined controls and processed audio in-plugin, meaning users can explore a variety of cutting-edge deep learning models without ever leaving the DAW. In the 2.0 release we introduce support for MIDI-based models and audio/MIDI labeling models, provide a streamlined pyharp Python API for model developers, and implement numerous interface and stability improvements. Through this work, we hope to bridge the gap between model developers and creatives, improving access to deep learning models by seamlessly intrgrating them into DAW workflows.",CW,1,1,https://drive.google.com/file/d/1R7SaIBcpzQyzAz5crMVYfcYji2Hm3OxR/view?usp=drive_link,1,https://drive.google.com/file/d/1zTeocgH_ADCjMr7TtLxgvt_zFX5QouD3/view?usp=drive_link,1,https://drive.google.com/file/d/1bag_-5osgxjUUGduspDOSFEcH0Nnxj0K/view?usp=drive_link,1,https://drive.google.com/file/d/1TcRdar3TXokcV4rTRC9XdjVJkM5iLN2S/view?usp=drive_link,1.0,https://drive.google.com/file/d/1vmZ1avUjUrpbOPENb6Ebo0biFvakVMSN/view?usp=drive_link,0,,1,,https://ismir2024.slack.com/archives/C07V098F0KZ,lbd-497-harp-2-0
498,"Zero-shot Crate Digging: DJ Tool retrieval using Speech Activity, Music Structure and CLAP embeddings",Iroro Orife (Netflix)*,"In genres like Hip-Hop, RnB, Reggae, Dancehall and just about every Electronic/Dance/Club style, DJ tools are a special set of audio files curated to heighten the DJ's musical performance and creative mixing choices. In this work we demonstrate an approach to discovering DJ tools in personal music collections. Leveraging open-source libraries for speech/music activity, music boundary analysis and a Contrastive Language-Audio Pretraining (CLAP) model for zero-shot audio classification, we demonstrate a novel system designed to retrieve (or rediscover) compelling DJ tools for use live or in the studio.",CN,1,1,https://drive.google.com/file/d/11Cxs8IIUnsG0UtGTxhqG6mNjulxln9lp/view,1,https://drive.google.com/file/d/14yU-TGYS4KkIoHnQUWCg8Tu9Dtr6T7b1/view,1,https://drive.google.com/file/d/1eYFp7tY0Uy_OVfgukuAAriY79nrFDnAn/view,1,https://drive.google.com/file/d/1PUY_7pTlbFXE28LtOVn8lmyzPkchL0pU/view,1.0,https://drive.google.com/file/d/1TL-dgfy2bBIh_HxyPKw6_Vgkhe9wM3BQ/view,0,,1,,https://ismir2024.slack.com/archives/C07V86X2ETG,lbd-498-zero-shot-crate
499,The Voice of an Instrument: Analysis of X-vectors for Music Emotion Recognition,Mariana Rodríguez Castañeda (UNAM); Iran R Roman (Stanford University)*,"This work explores the feature of x-vector to analyze the extent to which it embeds musical content by recreating the experiment in the work 'You’re Not You When You’re Angry: Robust Emotion Features Emerge by Recognizing Speakers' of emotion modulation in natural speech. As actors, we take instruments playing with four emotions; we use an autoencoder to observe changes in the reconstruction error, which allows us to find a similarity between the emotional modulation that occurred in speech in instruments.",CW,1,1,https://drive.google.com/file/d/18OeeUgaUx8jNavkbAsWW_XJqJ0a3Lul1/view?usp=drive_link,1,https://drive.google.com/file/d/1Itj1l2UImzSlAlfL1D2K4DwESodz9Jay/view?usp=drive_link,1,https://drive.google.com/file/d/135kqeDTgCQAHpNt5_qyg8HHP9L1dz0hs/view?usp=drive_link,1,https://drive.google.com/file/d/1IXUKmu6-aVapv-JNr14RqtovIRSrK1Ah/view?usp=drive_link,1.0,https://drive.google.com/file/d/115fixi3GEtLEbECsAdrGhpS2uKUG-OI6/view?usp=drive_link,0,,1,,https://ismir2024.slack.com/archives/C0800R22GBU,lbd-499-the-voice-of
500,Perception of ragas is influenced by enculturation and musical training - a pilot study,"Vidya Rangasayee (Stanford University)*; Prahlad Saravanapriyan (Washington High School); Takako Fujioka (Department of Music, Center for Computer Research in Music and Acoustics, Stanford University, Stanford, CA, USA)","Music perception is shaped by both enculturation and musical training. This pilot study explores how musicians from different cultural and training backgrounds perceive music. Participants rated the perceived ""Westernness"" of raga samples in an online survey. Our analysis revealed significant differences in ratings between Western and Indian musicians, with a strong correlation between the perceived Westernness of the raga samples and their pitch class distributions. These findings suggest that musical training and cultural background influence familiarity with specific pitch class structures, leading to variations in music perception. Ongoing research will investigate the neural correlates of music perception across diverse musical cultures.
",CN,1,1,https://drive.google.com/file/d/1y_ywiyikAb0Ok5RfxMDCiCCwM-pi-zUy/view?usp=drive_link,1,https://drive.google.com/file/d/16AvAvBxPurGfZquw8egMdnPWEfD2ms0T/view?usp=drive_link,1,https://drive.google.com/file/d/15uUS-xC30rRtlClIqvvR44qtk-t9KQWQ/view?usp=drive_link,1,https://drive.google.com/file/d/1wCSTVV2JmlUJodczm9jTvJYlHr3LVLXU/view?usp=drive_link,1.0,https://drive.google.com/file/d/1WGLvcSNMJs6dwWhfvfsz1TvbS8RNyTeF/view?usp=drive_link,0,,1,,https://ismir2024.slack.com/archives/C07VC02TH0V,lbd-500-perception-of-ragas
501,Emotion-based Piano Score Generation via Two-stage Transformer VAE,Jiahao Zhao (Kyoto University)*; Kazuyoshi Yoshii (Kyoto University),"With the advancement of generative models, controllable music generation (e.g., emotion-based) has gradually become feasible. However, achieving a balance between controllability and musicality/generative quality remains a challenging task in current research. Existing latent space-based methods, such as MusER, have struggled to capture the complex patterns underlying emotional expression and music theory. In this late-breaking demo, we present a preliminary study on emotion-based piano score generation. Our approach aims to enhance the controllability and accuracy of emotional content by disentangling musical elements. Additionally, we introduce a two-stage generation structure with pre-training to address the scarcity of emotion-labeled datasets, thereby improving the quality of the generated content and the robustness of the generation process.",CN,1,1,https://drive.google.com/file/d/1hWK-oBkhBOLtixHnD1hDMyAtO6Aov0rF/view,1,https://drive.google.com/file/d/1ciXOueg2BIR4eo9AnEEWx2U0s4yb9OKv/view,1,https://drive.google.com/file/d/1tXvmKKdqoofsPThIna8B2nRljqctGxly/view,1,https://drive.google.com/file/d/1oaSWiS2fqlcsaAm4KqKcc-2qjZIrbAlr/view,1.0,https://drive.google.com/file/d/192nH4fjbYJwSbYHHtZN53TW5uaSLL7AU/view,0,,1,,https://ismir2024.slack.com/archives/C07V86XCZN2,lbd-501-emotion-based-piano
502,Self-Supervised Multi-View Learning for Disentangled Music Audio Representations,Julia Wilkins (New York University)*; Sivan Ding (NYU); Magdalena Fuentes (New York University); Juan P Bello (New York University),"Self-supervised learning (SSL) offers a powerful way to learn robust, generalizable representations without labeled data. In music, where labeled data is scarce, existing SSL methods typically use generated supervision and multi-view redundancy to create pretext tasks. However, these approaches often produce entangled representations and lose view-specific information. We propose a novel self-supervised multi-view learning framework for audio designed to incentivize separation between private and shared representation spaces. A case study of results on audio disentanglement in a controlled setting demonstrates the effectiveness of our method.",CN,1,1,https://drive.google.com/file/d/1aeuTeYshjMy-0-ZlXW9POPLyZ1Q69o5D/view?usp=drive_link,1,https://drive.google.com/file/d/1KYaEUEH1kSoR2mbXaUjIpzLmccGi0lNA/view,1,https://drive.google.com/file/d/1vJl0vT_t-LY0R_DF-zAdXhJQYEo1d_hP/view,1,https://drive.google.com/file/d/179jo8HRA6RYK4MnuBsP6C3qS7k8p14N-/view,0.0,https://drive.google.com/file/d/1whATCmVvemt12xxHozhVNFVlOfVev-jX/view,0,,1,,https://ismir2024.slack.com/archives/C07V86XK0F8,lbd-502-self-supervised-multi
503,Towards Computational Analysis of Pansori Singing,Sangheon Park (Georgia Institute of Technology)*; Danbinaerin Han (KAIST); Dasaem Jeong (Sogang University),"Pansori is one of the most representative vocal genres
of Korean traditional music, which has an elaborated vocal melody line with strong vibrato. Although the music
is transmitted orally without any music notation, transcribing pansori music in Western staff notation has been introduced for several purposes, such as documentation of
music, education, or research. In this paper, we introduce
computational analysis of pansori based on both audio and
corresponding transcription, how modern Music Information Retrieval tasks can be used in analyzing traditional
music and how it revealed different audio characteristics
of what pansori contains.",CN,1,1,https://drive.google.com/file/d/1rT0G9Fq-IIlMaqYoxeFQT6HoWAAOuTG3/view,1,https://drive.google.com/file/d/1Nzu8SE9gVgNEez0fGSi0UzwCBVGFeSsz/view,1,https://drive.google.com/file/d/1vTSoQ9v79htifh72De5gb5c9ojg7wz0U/view,1,https://drive.google.com/file/d/1ArDfju4xuaAb4v5lJ0tJOxTL1GuB0Kyc/view,1.0,https://drive.google.com/file/d/1_ipvmThqBnVQFZGXahotm4_vNS3PWMqW/view?usp=drive_link,0,,1,,https://ismir2024.slack.com/archives/C080DFTMUD7,lbd-503-towards-computational-analysis
504,Automatic Album Sequencing,"Vincent Herrmann (IDSIA/USI/SUPSI)*; Dylan R Ashley (The Swiss AI Lab IDSIA, USI, SUPSI); Jürgen Schmidhuber (IDSIA - Lugano)","Album sequencing has long been a critical part of the album production process. Recently, a data-driven approach was proposed by Ashley and Herrmann et al. (2024) for sequencing general collections of independent media by extracting the narrative essence of the items in the collection. While their approach implies an album sequencing technique, it is not widely accessible to a less technical audience, requiring advanced knowledge of machine learning techniques to use. To address this, we introduce a new user-friendly web-based tool that allows a less technical audience to upload music tracks, execute this technique in one click, and subsequently presents the result in a clean visualization to the user. To both increase the number of templates available to the user and address shortcomings of the work of Ashley and Herrmann et al., we also introduce a new direct transformer-based album sequencing method. We find that our more direct method outperforms a random baseline but does not reach the same performance as the narrative essence approach. Both methods are included in our web-based user interface, and this—alongside a full copy of our implementation—is publicly available at REDACTED",CN,1,1,https://drive.google.com/file/d/16rmuNDIR0V8TJGVEyZdShUL9ugreq4hq/view,1,https://drive.google.com/file/d/1LVURXADHlAsJuxNT5_tTBhPe0ihn8vvA/view,1,https://drive.google.com/file/d/1Hireo2-3HeQHlGeM17tyNbi4TMVq5NoR/view,1,https://drive.google.com/file/d/1zIbVoBWa6WkNjhk8roNDxRXHsNDGzTxG/view,1.0,https://drive.google.com/file/d/1WGEv2fymDinOlGXCfnlrIhIG7qnDJ0pe/view,0,,1,,https://ismir2024.slack.com/archives/C080DFTUFHP,lbd-504-automatic-album-sequencing
505,Do Captioning Metrics Reflect Music Semantic Alignment?,Jinwoo Lee (Huawei Tech.)*; Kyogu Lee (Seoul National University),"Music captioning has emerged as a promising task, fueled by the advent of advanced language generation models. However, the evaluation of music captioning relies heavily on traditional metrics such as BLEU, METEOR, and ROUGE which were developed for other domains, without proper justification for their use in this new field. We present cases where traditional metrics are vulnerable to syntactic changes, and show they do not correlate well with human judgments. By addressing these issues, we aim to emphasize the need for a critical reevaluation of how music captions are assessed.",CN,1,1,https://drive.google.com/file/d/19XGhIXS3RpD86rxExymTWZAWJyB7n_jj/view,1,https://drive.google.com/file/d/1o87GLdeMC8j4-J_cxjQW2F-WbHMElz9m/view,1,https://drive.google.com/file/d/1GIccgsbioqrRfTHjFMw65ELWe2L2bzW7/view,1,https://drive.google.com/file/d/1kxCu2GaSpeOj47_LiN0lWCJ8dDnLSRsf/view,1.0,https://drive.google.com/file/d/1CMR5_34krYyaiEwDCfYYBdAmfGvQOEhM/view,0,,1,,https://ismir2024.slack.com/archives/C0803AN66GL,lbd-505-do-captioning-metrics
506,Boundary Regression for Leitmotif Detection in Music Audio,Sihun Lee (Sogang University)*; Dasaem Jeong (Sogang University),"Leitmotifs are musical phrases that reprise in various forms throughout a piece. Detecting the occurrence of leitmotifs from audio recordings is a highly challenging task, due to diverse variations and instrumentation. Leitmotif detection can be regarded as a subcategory of audio event detection, where the appearance of leitmotifs is predicted at the frame level. However, as leitmotifs carry distinct temporal structures and musical coherence, a more holistic approach akin to bounding box regression in visual object detection can be helpful. This would capture the entirety of the motif rather than fragmenting it into individual frames, thereby preserving its musical integrity and enhancing detection accuracy. We present our results on tackling leitmotif detection as a boundary regression task.",CN,1,1,https://drive.google.com/file/d/1bU62ZNRH9kZ30G0GVt3SKLSNzkE9K5jc/view?usp=drive_link,1,https://drive.google.com/file/d/1GQ0H1X4-cgq6K6a3npZFKJFlZDdMq5fd/view?usp=drive_link,1,https://drive.google.com/file/d/1oR33QYNhYZJslmRNR-DlkV-jQwJXQfFV/view?usp=drive_link,1,https://drive.google.com/file/d/1DlxEBkWsL8c5Nuufn9GYAMl6LfcZJ6-S/view?usp=drive_link,1.0,https://drive.google.com/file/d/1hL87cZgwfDgo_0qrwOmbL2qOHvBln3_a/view?usp=drive_link,0,,1,,https://ismir2024.slack.com/archives/C0800R37TJ6,lbd-506-boundary-regression-for
507,Score Reduction for Guitar Through Reinforcement Learning,Christodoulos Benetatos (University of Rochester)*; Zhiyao Duan (Unversity of Rochester),"We are interested in score reduction, specifically the task of adapting musical scores originally composed for another instrument (e.g. piano) into scores playable on the guitar. This process, traditionally performed by experienced guitarists, is complex and time-consuming. This study proposes to automate this task by framing score reduction as a combinatorial optimization problem under constraints and use Reinforcement Learning (RL) to solve it. The RL agent sequentially evaluates notes in the input score, deciding whether to keep or discard each note and selecting its position on the guitar fretboard. We use a graph representation for scores and utilize a transformer encoder to capture the state. The guitar's physical characteristics and the need to retain the musicality of the original score present challenging constraints. We design two reward functions to balance the trade-off between musicality and playability and train the agent using Proximal Policy Optimization (PPO).",CN,1,1,https://drive.google.com/file/d/10aESFmx6hjW810w637WQwptQze3ove1P/view,1,https://drive.google.com/file/d/1B6ba99qlae5IofApvfjfOSRQ-smQdcOl/view,1,https://drive.google.com/file/d/11a4cq5KqFpl7xVAJpzJfGvUnwQtuXwpM/view,1,https://drive.google.com/file/d/1hFGNR5_urs3xDsLEzhI23oXqgJiFZf-E/view,1.0,https://drive.google.com/file/d/1jLM3RKNRVDGIfmU2-oLCVFntjIY-DVVy/view,0,,1,,https://ismir2024.slack.com/archives/C0800R3HRJN,lbd-507-score-reduction-for
508,MIRFLEX: Music Information Retrieval Feature Library for Extraction,Anuradha Chopra (Singapore University of Technology and Design)*; Abhinaba Roy (SUTD); Dorien Herremans (Singapore University of Technology and Design),"This paper introduces an extendable modular system that compiles a range of music feature extraction models to aid music information retrieval research. The features include musical elements like key, downbeats, and genre, as well as audio characteristics like instrument recognition, vocals/instrumental classification, and vocals gender detection. The integrated models are state-of-the-art or latest open-source. The features can be extracted as latent or post-processed labels, enabling integration into music applications such as generative music, recommendation, and playlist generation. The modular design allows easy integration of newly developed systems, making it a good benchmarking and comparison tool. This versatile toolkit supports the research community in developing innovative solutions by providing concrete musical features.",CN,1,1,https://drive.google.com/file/d/1w06odNTa2ux3lenO4XyHYcPZA0n2kPV2/view,1,https://drive.google.com/file/d/14inEgdotibJQkUmjjDMsaHEhonFAbZoq/view,1,https://drive.google.com/file/d/1OclIu7JBipt00y38B5IoBFFiqv6tshno/view,1,https://drive.google.com/file/d/11TIKVBXUEHlhNYo9JY-R_lW2xIBlsVYp/view,1.0,https://drive.google.com/file/d/1SguuMvEAd8GtTTC3bIOnX5z8k6w-5KEv/view,0,,1,,https://ismir2024.slack.com/archives/C07VC04DG7P,lbd-508-mirflex-music-information
509,REFFLY: MELODY-CONSTRAINED LYRICS EDITING MODEL,"Songyan Zhao (University of California, Los Angeles)*",,CN,1,1,https://drive.google.com/file/d/1RTR39hNb-RXLEWeSlWyo730scymleuMN/view,1,https://drive.google.com/file/d/1AxJXBsHaJNJNoZJ6QicNgZyTGgupD_dX/view,1,https://drive.google.com/file/d/1FOzLhRu3kkwZfwv494WZ6aJzJTkuVS9g/view,1,https://drive.google.com/file/d/14m8PHoLJ_Nn8HN8nWp9Y-ffDOjEEzvTL/view,1.0,https://drive.google.com/file/d/1NI9Nil50alAUmg19VbiqyHYj__GiGFTR/view,0,,1,,https://ismir2024.slack.com/archives/C080PK60M5W,lbd-509-reffly-melody-constrained
